Date,Time,Symbol,Side,xSize,xPrice,Comment,OpenPL,ClosedPL,OpenSize,ClosedSize,AvgPrice
20160315,142607,510050 SH!Q-GDDQ#T-GDDT,BUY,1,2.0890,DEFAULT,False,-1,0.0000,0.0000,1,0,2.0890
20160315,144010,510050 SH!Q-GDDQ#T-GDDT,SELL,1,2.0870,DEFAULT,False,-1,0.0000,-0.0020,0,-1,0.0000
20160317,93908,510050 SH!Q-GDDQ#T-GDDT,BUY,1,2.1370,DEFAULT,False,-1,0.0000,0.0000,1,0,2.1370
20160317,101809,510050 SH!Q-GDDQ#T-GDDT,SELL,1,2.1270,DEFAULT,False,-1,0.0000,-0.0100,0,-1,0.0000
20160317,133010,510050 SH!Q-GDDQ#T-GDDT,BUY,1,2.1400,DEFAULT,False,-1,0.0000,0.0000,1,0,2.1400
20160318,92633,510050 SH!Q-GDDQ#T-GDDT,SELL,1,2.1350,DEFAULT,False,-1,0.0000,-0.0050,0,-1,0.0000
20160318,103207,510050 SH!Q-GDDQ#T-GDDT,BUY,1,2.1560,DEFAULT,False,-1,0.0000,0.0000,1,0,2.1560
20160321,92633,510050 SH!Q-GDDQ#T-GDDT,SELL,1,2.1580,DEFAULT,False,-1,0.0000,0.0020,0,-1,0.0000
20160321,95708,510050 SH!Q-GDDQ#T-GDDT,BUY,1,2.1790,DEFAULT,False,-1,0.0000,0.0000,1,0,2.1790
20160322,92635,510050 SH!Q-GDDQ#T-GDDT,SELL,1,2.1850,DEFAULT,False,-1,0.0000,0.0060,0,-1,0.0000
20160322,95608,510050 SH!Q-GDDQ#T-GDDT,BUY,1,2.1840,DEFAULT,False,-1,0.0000,0.0000,1,0,2.1840
20160323,92640,510050 SH!Q-GDDQ#T-GDDT,SELL,1,2.1640,DEFAULT,False,-1,0.0000,-0.0200,0,-1,0.0000
20160323,144806,510050 SH!Q-GDDQ#T-GDDT,BUY,1,2.1740,DEFAULT,False,-1,0.0000,0.0000,1,0,2.1740
20160324,92547,510050 SH!Q-GDDQ#T-GDDT,SELL,1,2.1600,DEFAULT,False,-1,0.0000,-0.0140,0,-1,0.0000
